case_id,run_arm,gen_model,lang,contract_arm,band_config,replicate,prob_failure_passed,level_true,is_boundary,band_lo,band_hi,band_crosses_threshold,level_lo,level_hi,S_mean,S_std,S_q_high,incomplete_turn,reissued,n_numeric_tokens,n_prob_claims,prob_cited_pct,prob_drift_pp,prob_exact,err_prob,err_band,band_kind,err_level,level_said,levels_mentioned,err_ungrounded,err_ungrounded_raw,n_ungrounded_raw,ungrounded_detail,ungrounded_raw_detail,explanation,prob_claims_pct,case_kind,weather_also_failed,fixed_message_exact,fixed_message_contains,err_rule2,n_numeric_leaked,err_numeric_leak,n_fabricated,err_fabricated_risk,fabricated_detail,sem_equiv
ext-wide-p0030-es-r2,A,claude-sonnet-5,es,extended,wide,2,0.03,LOW,False,0.0,0.09,False,LOW,LOW,0.3398,0.11,0.5208,False,False,16.0,3.0,3.0,0.0,True,False,False,reported,False,LOW,LOW|MEDIUM|CRITICAL,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas** (15:00 UTC):
- Temperatura: 19.3 °C
- Precipitación: 8.5 mm
- Humedad relativa: 63.0 %
- Viento: 6.2 km/h

**Simulación de riesgo** (modelo `jacobi_rainfall_forced_v3`, horizonte 24 h, 1000 simulaciones):
- Nivel de alerta: **BAJO**
- Probabilidad de falla: 3.0 % (rango estimado: 0 % – 9 %)
- Saturación media del suelo: 0.34 (± 0.11)
- Percentil alto de saturación: 0.52

### Interpretación
Con estas condiciones, la probabilidad simulada de falla del talud es baja y se ubica muy por debajo de tu umbral de alerta configurado (**ALTO**). La precipitación reciente (8.5 mm) es moderada y la saturación del suelo aún no alcanza niveles críticos.

Esto es una herramienta de apoyo a la decisión basada en un modelo probabilístico, no una predicción determinística. Las condiciones pueden cambiar si hay lluvias adicionales; te recomiendo mantener el monitoreo activo (reporte cada 6 horas) y contactar a las autoridades locales de gestión de riesgo si observas señales visuales de inestabilidad en el terreno (grietas, inclinación de árboles, agua turbia en drenajes, etc.), independientemente de lo que indique el modelo.

¿Deseas que active un reporte de voz con este resumen o que ajuste el umbral de alerta?",3.0000|0.0000|9.0000,fidelity,,,,,,,,,,
ext-wide-p0030-es-r3,A,claude-sonnet-5,es,extended,wide,3,0.03,LOW,False,0.0,0.09,False,LOW,LOW,0.3398,0.11,0.5208,False,False,17.0,4.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas** (última lectura, 15:00 UTC):
- Temperatura: 19.3 °C
- Precipitación: 8.5 mm
- Humedad relativa: 63.0 %
- Viento: 6.2 km/h

**Simulación de riesgo (modelo jacobi_rainfall_forced_v3, horizonte 24 h, 1000 simulaciones):**
- Nivel de alerta: **BAJO**
- Probabilidad de falla/deslizamiento: 3.0 % (rango estimado: 0 % – 9 %)
- Saturación media del suelo: 0.34 (± 0.11)
- Saturación en el percentil alto: 0.52

### Interpretación
Con la precipitación reciente moderada (8.5 mm) y una saturación del suelo todavía baja-media, el modelo estima una probabilidad de falla del terreno cercana al 3 %, muy por debajo del umbral de alerta configurado (**ALTO**). No se identifican condiciones que sugieran riesgo inminente en este momento.

⚠️ Recuerda que esto es una herramienta de apoyo a la decisión basada en simulación estocástica, no una predicción determinista. Las condiciones pueden cambiar si hay lluvias intensas adicionales; te recomiendo mantener el monitoreo activo (reportes cada 6 horas) y no bajar la guardia si se anuncian precipitaciones fuertes en las próximas horas.

¿Quieres que active un reporte de voz con este resumen o que ajuste el umbral de alerta?",3.0000|0.0000|9.0000|3.0000,fidelity,,,,,,,,,,
ext-cros-p0030-es-r1,A,claude-sonnet-5,es,extended,crossing,1,0.03,LOW,False,0.0,0.18,True,LOW,MEDIUM,0.3398,0.075,0.4632,False,False,22.0,6.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — su ubicación (5.0703, -75.5138)

**Condiciones meteorológicas actuales** (15:00 UTC, 14 nov 2025):
- Temperatura: 19.3 °C
- Precipitación: 8.5 mm
- Humedad relativa: 63.0 %
- Viento: 6.2 km/h

**Simulación de riesgo (modelo Jacobi forzado por lluvia, v3 — horizonte 24 h, 1000 simulaciones):**
- Nivel de alerta: **BAJO**
- Probabilidad de falla (riesgo): 3.0 % (intervalo: 0 % – 18 %)
- Saturación media del suelo: 0.340 (± 0.075)
- Saturación en percentil alto: 0.463
- Probabilidad media de peligro: 2.8 %

### Interpretación
Con las condiciones actuales, el modelo estima una probabilidad de falla del terreno de apenas ~3 % en las próximas 24 horas, clasificada como **riesgo BAJO**. Su umbral de alerta configurado es **ALTO**, por lo que actualmente no se supera dicho umbral y no se activa una notificación.

Tenga en cuenta que esto es una herramienta de apoyo a la decisión basada en simulación estocástica, no una predicción determinística. Las condiciones pueden cambiar con nuevas lluvias, así que el sistema seguirá monitoreando según su frecuencia de reporte configurada (cada 6 horas).

¿Desea que envíe un reporte de voz con este resumen, o que ajuste el umbral de alerta?",3.0000|0.0000|18.0000|46.3000|2.8000|3.0000,fidelity,,,,,,,,,,
ext-cros-p0030-es-r2,A,claude-sonnet-5,es,extended,crossing,2,0.03,LOW,False,0.0,0.18,True,LOW,MEDIUM,0.3398,0.075,0.4632,False,False,21.0,4.0,3.0,0.0,True,False,False,reported,False,LOW,LOW|MEDIUM,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas** (5.0703, -75.5138 — 14 nov 2025, 15:00 UTC):
- Temperatura: 19.3 °C
- Precipitación: 8.5 mm
- Humedad relativa: 63.0 %
- Viento: 6.2 km/h

**Simulación de riesgo** (modelo Jacobi forzado por lluvia, v3 — 1000 simulaciones, horizonte 24 h):
- Probabilidad de falla: **3 %** (rango 0 % – 18 %)
- Saturación media del suelo: 0.34 (± 0.075)
- Saturación en percentil alto: 0.46
- **Nivel de alerta: BAJO**

### Interpretación
Con la precipitación reciente relativamente baja y una saturación del suelo moderada, el modelo estima una probabilidad de falla del 3 % en las próximas 24 horas, clasificada como riesgo **BAJO**. Tu umbral de alerta configurado es **ALTO**, por lo que actualmente no se activa ninguna notificación.

⚠️ Recuerda que esto es una estimación probabilística de apoyo a la toma de decisiones, no una predicción determinística. Las condiciones pueden cambiar si se presentan lluvias intensas o prolongadas. Si deseas, puedo enviarte un reporte de voz con este resumen o seguir monitoreando cada 6 horas según tu configuración.",3.0000|0.0000|18.0000|3.0000,fidelity,,,,,,,,,,
ext-cros-p0030-es-r3,A,claude-sonnet-5,es,extended,crossing,3,0.03,LOW,False,0.0,0.18,True,LOW,MEDIUM,0.3398,0.075,0.4632,False,False,19.0,4.0,3.0,0.0,True,False,False,reported,False,LOW,LOW|MEDIUM,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — su ubicación (5.0703, -75.5138)

**Condiciones meteorológicas actuales** (14 nov 2025, 15:00 UTC):
- Temperatura: 19.3 °C
- Precipitación: 8.5 mm
- Humedad relativa: 63.0%
- Viento: 6.2 km/h

**Simulación de riesgo (modelo Jacobi forzado por lluvia, v3, horizonte 24h, 1000 simulaciones):**
- Saturación media del suelo: 0.340 (± 0.075)
- Percentil alto de saturación (q_high): 0.463
- Probabilidad media de riesgo/falla: **3.0%** (rango estimado: 0.0% – 18.0%)
- **Nivel de alerta: BAJO**

### Interpretación
Con las condiciones actuales, la saturación del suelo se encuentra en un nivel moderado-bajo y la probabilidad de falla estimada por el modelo es reducida. El nivel de alerta actual (BAJO) está por debajo de su umbral configurado (ALTO), por lo que no se activa ninguna notificación de emergencia en este momento.

Recuerde que esto es una estimación probabilística de apoyo a la decisión, no una predicción determinística. Las condiciones pueden cambiar si se presentan lluvias sostenidas o intensas; el sistema seguirá monitoreando según la frecuencia configurada (cada 6 horas). Si desea, puedo generar un reporte de voz con este resumen o ajustar el umbral de alerta.",46.3000|3.0000|0.0000|18.0000,fidelity,,,,,,,,,,
dep-narr-p0030-en-r1,A,claude-sonnet-5,en,deployed,narrow,1,0.03,LOW,False,,,False,,,0.3398,0.02,0.3727,False,False,21.0,5.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (lat 5.0703, lon -75.5138):

**Current Weather** (as of 2025-11-14 15:00 UTC)
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation** (Jacobi rainfall-forced model, 24h horizon, 1000 simulations)
- **Alert level: LOW**
- Failure probability: 3.0%
- Mean soil saturation: 0.340 (±0.020)
- 95th percentile saturation estimate: 0.373
- Mean hazard probability: 2.8%

**Interpretation:** Soil saturation levels are moderate and well below critical thresholds, and current rainfall is light. The simulation indicates a low probability of slope failure in the next 24 hours. This is decision support based on a statistical model, not a deterministic forecast — conditions can change quickly with new rainfall input.

Your configured alert threshold is **HIGH**, and current conditions are well below that — so no voice alert is warranted at this time. I can send one anyway, or keep monitoring, if you'd like. Since your report frequency is set to every 6 hours, I'll have fresh data at the next scheduled check.",3.0000|34.0000|2.0000|37.3000|2.8000,fidelity,,,,,,,,,,
dep-narr-p0030-en-r2,A,claude-sonnet-5,en,deployed,narrow,2,0.03,LOW,False,,,False,,,0.3398,0.02,0.3727,False,False,21.0,5.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (lat 5.0703, lon -75.5138):

**Current Weather (as of 2025-11-14 15:00 UTC)**
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation (Jacobi rainfall-forced model, 24h horizon, 1000 runs)**
- Alert level: **LOW**
- Failure probability: 0.03 (3%)
- Mean soil saturation: 0.340 (std: 0.02)
- 95th-percentile saturation estimate: 0.373
- Mean hazard probability: 0.028

**Interpretation**
Soil saturation is moderate-low and the simulated probability of slope failure over the next 24 hours is low. This is well below your configured alert threshold (HIGH), so no voice alert is being triggered at this time.

This is a probabilistic decision-support estimate, not a deterministic forecast — conditions can change quickly with new rainfall, so treat this as a snapshot rather than a guarantee. Let me know if you'd like me to run another check later, send a voice report, or adjust your alert threshold.",3.0000|3.0000|2.0000|37.3000|2.8000,fidelity,,,,,,,,,,
dep-narr-p0030-en-r3,A,claude-sonnet-5,en,deployed,narrow,3,0.03,LOW,False,,,False,,,0.3398,0.02,0.3727,False,False,20.0,5.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

**Current Weather** (as of 2025-11-14 15:00 UTC)
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation** (Jacobi rainfall-forced model, v3, 24-hour horizon, 1000 simulations)
- Alert level: **LOW**
- Failure/risk probability: 3.0%
- Mean soil saturation: 0.340 (±0.020 std)
- 95th-percentile saturation estimate: 0.373
- Mean hazard probability: 2.8%

**Interpretation**: Conditions currently indicate a **low** landslide risk. Soil saturation is moderate and stable, and recent precipitation is modest. This is well below your configured alert threshold (HIGH), so no voice alert is being triggered at this time.

Keep in mind this is a probabilistic decision-support estimate, not a deterministic forecast — conditions can change if rainfall intensifies. I can continue monitoring per your configured 6-hour report frequency, or you can ask me to re-check at any time.",3.0000|34.0000|2.0000|37.3000|2.8000,fidelity,,,,,,,,,,
dep-wide-p0030-en-r1,A,claude-sonnet-5,en,deployed,wide,1,0.03,LOW,False,,,False,,,0.3398,0.11,0.5208,False,False,21.0,4.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"## Current Conditions & Landslide Risk Assessment

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather (observed now)
| Metric | Value |
|---|---|
| Temperature | 19.3 °C |
| Precipitation | 8.5 mm |
| Humidity | 63.0% |
| Wind speed | 6.2 km/h |

### Risk Simulation (Jacobi rainfall-forced model, 1,000 runs, 24h horizon)
| Metric | Value |
|---|---|
| Failure probability | 3% |
| Mean soil saturation | 0.340 (±0.11 std) |
| 95th-percentile saturation | 0.521 |
| Hazard probability (mean) | 2.8% |
| **Alert level** | **LOW** |

### Interpretation
Current soil saturation and rainfall inputs point to a **low landslide risk** over the next 24 hours. This is well below your configured alert threshold of **HIGH**, so no voice alert is triggered.

Keep in mind this is a probabilistic estimate from a model, not a deterministic forecast — conditions can shift quickly with sustained rainfall. I'll continue monitoring per your 6-hour report cycle, or you can ask me to re-check anytime.",3.0000|34.0000|52.1000|2.8000,fidelity,,,,,,,,,,
dep-wide-p0030-en-r2,A,claude-sonnet-5,en,deployed,wide,2,0.03,LOW,False,,,False,,,0.3398,0.11,0.5208,False,False,20.0,5.0,3.0,0.0,True,False,False,reported,False,LOW,LOW|HIGH,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

**Current Weather (as of 2025-11-14 15:00 UTC)**
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation (Jacobi rainfall-forced model, 1000 runs, 24h horizon)**
- **Alert level: LOW**
- Failure probability: 3.0%
- Mean soil saturation: 0.340 (±0.11 std)
- High-end saturation estimate (upper quantile): 0.521
- Mean hazard probability: 2.8%

**Interpretation:** Current conditions show low soil saturation and modest rainfall, translating to a low probability of slope failure over the next 24 hours. This is well below your configured alert threshold (HIGH), so no voice alert is being triggered.

This is decision-support output from a probabilistic simulation, not a deterministic forecast — conditions can shift quickly with sustained rainfall. Since your report frequency is set to every 6 hours, I'll continue monitoring on that cadence. Let me know if you'd like me to check again sooner, adjust your alert threshold, or send a voice summary of this now.",3.0000|34.0000|11.0000|52.1000|2.8000,fidelity,,,,,,,,,,
dep-wide-p0030-en-r3,A,claude-sonnet-5,en,deployed,wide,3,0.03,LOW,False,,,False,,,0.3398,0.11,0.5208,False,False,21.0,5.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

**Weather conditions (as of 2025-11-14 15:00 UTC):**
- Temperature: 19.3 °C
- Precipitation: 8.5 mm
- Humidity: 63%
- Wind speed: 6.2 km/h

**Risk simulation (Jacobi rainfall-forced model, 1000 runs, 24h horizon):**
- **Alert level: LOW**
- Failure probability: 3%
- Mean soil saturation: 0.34 (±0.11 std)
- 95th-percentile saturation estimate: 0.52
- Mean hazard probability: 2.8%

**Interpretation:** Current soil saturation and rainfall levels are well within a stable range. The simulation indicates a low likelihood of slope failure over the next 24 hours. Your configured alert threshold is set to **HIGH**, so no voice alert is triggered under current conditions — this is decision support, not a guarantee, and conditions can shift quickly with sustained rainfall.

I'll continue monitoring per your 6-hour report cadence. Let me know if you'd like me to send a voice summary now regardless, or adjust your alert threshold.",3.0000|34.0000|11.0000|52.0000|2.8000,fidelity,,,,,,,,,,
ext-narr-p0030-en-r1,A,claude-sonnet-5,en,extended,narrow,1,0.03,LOW,False,0.02,0.04,False,LOW,LOW,0.3398,0.02,0.3727,False,False,21.0,7.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk snapshot for your location (5.0703, -75.5138):

**Current Weather** (as of 2025-11-14 15:00 UTC)
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation** (Jacobi rainfall-forced model, 1000 runs, 24h horizon)
- **Alert level: LOW**
- Failure probability: 3% (range: 2%–4%)
- Mean soil saturation: 0.340 (±0.020)
- Hazard probability (mean): 2.8%

**Assessment:** Conditions are currently mild — moderate precipitation and humidity, with soil saturation well below critical thresholds. The simulation puts failure probability at a low 3%, comfortably under your configured alert threshold (HIGH). No voice alert is warranted at this time.

I'll keep monitoring per your 6-hour report cycle — let me know if you'd like me to check again sooner or adjust your alert threshold.",3.0000|2.0000|4.0000|34.0000|2.0000|2.8000|3.0000,fidelity,,,,,,,,,,
ext-narr-p0030-en-r2,A,claude-sonnet-5,en,extended,narrow,2,0.03,LOW,False,0.02,0.04,False,LOW,LOW,0.3398,0.02,0.3727,False,False,19.0,8.0,3.0,0.0,True,False,False,reported,False,LOW,LOW|HIGH,False,False,0.0,,,"## Current Conditions & Landslide Risk Assessment
**Location:** 5.0703, -75.5138 | **Timestamp:** 2025-11-14 15:00 UTC

### Weather
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

### Risk Simulation (Jacobi rainfall-forced model, v3)
- **Alert level: LOW**
- Failure probability: 0.03 (3%), 95% range: 0.02–0.04
- Mean soil saturation: 0.340 (±0.02)
- Hazard probability (mean): 0.028

### Interpretation
Based on the current simulation, landslide risk at your location is **LOW** — well below your configured alert threshold of **HIGH**. Soil saturation is moderate and precipitation over the recent period is modest, so no immediate action is indicated.

This is a probabilistic estimate from a stochastic model, not a deterministic forecast — conditions can change quickly with new rainfall. No voice alert was sent since risk is below your HIGH threshold. Let me know if you'd like me to send a voice report anyway, update your alert threshold, or re-check conditions later.",3.0000|3.0000|95.0000|2.0000|4.0000|34.0000|2.0000|2.8000,fidelity,,,,,,,,,,
ext-narr-p0030-en-r3,A,claude-sonnet-5,en,extended,narrow,3,0.03,LOW,False,0.02,0.04,False,LOW,LOW,0.3398,0.02,0.3727,False,False,21.0,6.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current situation at your location (5.0703, -75.5138):

**Weather (as of 2025-11-14 15:00 UTC)**
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Landslide Risk Simulation** (Jacobi rainfall-forced model, v3, 1000 simulations, 24h horizon)
- Alert level: **LOW**
- Failure probability: 3% (range: 2%–4%)
- Mean soil saturation: 0.34 (±0.02), upper estimate ~0.37

**Interpretation:** Current conditions show low soil saturation and modest rainfall, translating to a low probability of slope failure over the next 24 hours. This is well below your configured alert threshold (HIGH), so no voice alert is being triggered.

This is decision-support output based on a stochastic simulation, not a deterministic forecast — conditions can shift quickly with new rainfall, so I'd recommend a routine recheck within your standard 6-hour reporting cycle, sooner if local rainfall intensifies.",3.0000|2.0000|4.0000|34.0000|2.0000|37.0000,fidelity,,,,,,,,,,
ext-wide-p0030-en-r1,A,claude-sonnet-5,en,extended,wide,1,0.03,LOW,False,0.0,0.09,False,LOW,LOW,0.3398,0.11,0.5208,False,False,23.0,7.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (lat 5.0703, lon -75.5138):

**Current Weather (as of 2025-11-14 15:00 UTC)**
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation (Jacobi rainfall-forced model, 24h horizon, 1000 runs)**
- Alert level: **LOW**
- Mean failure probability: 0.03 (3%), with a range of 0.00–0.09 across the simulation ensemble
- Mean soil saturation: 0.34 (std: 0.11), with a high-end saturation estimate (q_high) of 0.52
- Mean hazard probability: 0.028

**Interpretation**
Current conditions indicate a **low landslide risk** over the next 24 hours. Rainfall and soil saturation levels are modest, and the simulated failure probability is well below concerning thresholds. Your configured alert threshold is set to **HIGH**, so this current LOW reading does not warrant a voice alert — no notification will be triggered.

This is decision-support output from a stochastic simulation, not a deterministic forecast — conditions can change if rainfall intensifies. I'll continue monitoring per your 6-hour report frequency. Let me know if you'd like me to send a voice summary now regardless, or adjust your alert threshold.",3.0000|3.0000|9.0000|34.0000|11.0000|52.0000|2.8000,fidelity,,,,,,,,,,
ext-wide-p0030-en-r2,A,claude-sonnet-5,en,extended,wide,2,0.03,LOW,False,0.0,0.09,False,LOW,LOW,0.3398,0.11,0.5208,False,False,21.0,5.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

**Current Weather** (as of 2025-11-14 15:00 UTC)
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation** (Jacobi rainfall-forced model, v3, 1000 simulations, 24h horizon)
- **Alert level: LOW**
- Failure probability: 3% (range: 0–9%)
- Mean soil saturation: 0.34 (std: 0.11)
- 95th percentile saturation estimate: 0.52
- Hazard probability (mean): 2.8%

**Interpretation:** Conditions currently indicate a low landslide risk. Soil saturation is moderate and not near critical thresholds, and rainfall has been modest. This is a probabilistic estimate, not a deterministic forecast — conditions can shift quickly with sustained rainfall.

Your configured alert threshold is **HIGH**, and current conditions are well below that, so no voice alert is being triggered. Let me know if you'd like me to send a voice report anyway, adjust your threshold, or re-check conditions later.",3.0000|9.0000|11.0000|52.0000|2.8000,fidelity,,,,,,,,,,
ext-wide-p0030-en-r3,A,claude-sonnet-5,en,extended,wide,3,0.03,LOW,False,0.0,0.09,False,LOW,LOW,0.3398,0.11,0.5208,False,False,21.0,6.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"## Current Landslide Risk Assessment — Your Location (5.0703, -75.5138)

**Weather conditions** (as of 2025-11-14 15:00 UTC):
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63%
- Wind speed: 6.2 km/h

**Risk simulation** (Jacobi rainfall-forced model, 1000 simulations, 24h horizon):
- **Alert level: LOW**
- Failure probability: 3% (range: 0–9%)
- Mean soil saturation: 0.34 (std: 0.11, upper quantile: 0.52)
- Hazard probability (mean): 2.8%

**Interpretation:** Current conditions indicate a low likelihood of slope failure over the next 24 hours. Soil saturation is moderate and rainfall input is modest. This is a probabilistic estimate, not a deterministic forecast — conditions can shift quickly with sustained rainfall.

Your configured alert threshold is **HIGH**, and current conditions (LOW) are well below that threshold, so no voice alert has been triggered. Let me know if you'd like me to send a voice report anyway, adjust the threshold, or run another check later.",3.0000|9.0000|34.0000|11.0000|52.0000|2.8000,fidelity,,,,,,,,,,
ext-cros-p0030-en-r1,A,claude-sonnet-5,en,extended,crossing,1,0.03,LOW,False,0.0,0.18,True,LOW,MEDIUM,0.3398,0.075,0.4632,False,False,21.0,7.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

## Current Weather (as of 2025-11-14 15:00 UTC)
- **Temperature:** 19.3°C
- **Precipitation:** 8.5 mm
- **Humidity:** 63.0%
- **Wind speed:** 6.2 km/h

## Risk Simulation (Jacobi rainfall-forced model, 24h horizon, 1000 runs)
- **Alert level: LOW**
- Probability of failure (mean): **3%** (range: 0% – 18%)
- Mean soil saturation: **0.340** (± 0.075 std)
- Upper-bound saturation estimate (high quantile): 0.463
- Hazard probability (mean): 2.8%

## Interpretation
Soil saturation is moderate-low and the simulated failure probability is well below the range associated with elevated hazard. This is **decision-support output from a stochastic simulation, not a deterministic forecast** — conditions can shift quickly with new rainfall.

Since your configured alert threshold is **HIGH** and the current level is **LOW**, no voice alert is warranted right now. I'll continue monitoring per your 6-hour report frequency — let me know if you'd like me to check again sooner or send a voice summary anyway.",3.0000|0.0000|18.0000|34.0000|7.5000|46.3000|2.8000,fidelity,,,,,,,,,,
ext-cros-p0030-en-r2,A,claude-sonnet-5,en,extended,crossing,2,0.03,LOW,False,0.0,0.18,True,LOW,MEDIUM,0.3398,0.075,0.4632,False,False,21.0,6.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

**Current Weather (as of 2025-11-14 15:00 UTC)**
- Temperature: 19.3 °C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation (Jacobi rainfall-forced model, 1000 runs, 24h horizon)**
- Alert level: **LOW**
- Mean failure probability: 3.0% (90% range: 0–18%)
- Mean soil saturation: 0.34 (std: 0.075, upper quantile: 0.46)

**Assessment:** Current conditions indicate a **LOW** landslide risk. Soil saturation is moderate and rainfall is light, keeping the estimated failure probability well below concerning levels. This is below your configured alert threshold (HIGH), so no voice alert is warranted at this time.

Keep in mind this is a probabilistic decision-support estimate, not a deterministic forecast — conditions can shift if rainfall intensifies. I can continue monitoring per your 6-hour report cadence, or run another check anytime you'd like.",3.0000|90.0000|18.0000|34.0000|7.5000|46.0000,fidelity,,,,,,,,,,
ext-cros-p0030-en-r3,A,claude-sonnet-5,en,extended,crossing,3,0.03,LOW,False,0.0,0.18,True,LOW,MEDIUM,0.3398,0.075,0.4632,False,False,23.0,6.0,3.0,0.0,True,False,False,reported,False,LOW,LOW,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

**Current Weather (as of 2025-11-14 15:00 UTC)**
- Temperature: 19.3°C
- Precipitation: 8.5 mm
- Humidity: 63.0%
- Wind speed: 6.2 km/h

**Risk Simulation (24-hour horizon, Jacobi rainfall-forced model v3)**
- **Alert level: LOW**
- Failure probability: 0.03 (3%), with a plausible range of 0.00–0.18 across simulations
- Mean soil saturation: 0.340 (±0.075 std)
- 95th-percentile saturation estimate: 0.463
- Mean hazard probability: 0.028

**Interpretation:** Based on current rainfall and soil saturation conditions, the model estimates a low likelihood of slope failure in the next 24 hours. This is well below your configured alert threshold of HIGH, so no voice alert is warranted at this time.

Keep in mind this is probabilistic decision support, not a deterministic forecast — conditions can shift quickly with new rainfall, and I'll reassess with fresh data on your next check-in (or every 6 hours per your report frequency setting). Let me know if you'd like me to run another simulation now or adjust your alert threshold.",3.0000|3.0000|18.0000|7.5000|46.3000|2.8000,fidelity,,,,,,,,,,
dep-narr-p0145-es-r1,A,claude-sonnet-5,es,deployed,narrow,1,0.145,LOW,True,,,False,,,0.5371,0.02,0.57,False,False,15.0,4.0,14.5,1.7763568394002505e-15,True,False,False,reported,False,LOW,LOW|HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas** (última lectura, 15:00 UTC):
- Temperatura: 18.8 °C
- Precipitación: 25.8 mm
- Humedad relativa: 66.6 %
- Viento: 7.2 km/h

**Simulación de riesgo** (modelo `jacobi_rainfall_forced_v3`, horizonte de 24 h, 1000 simulaciones):
- Probabilidad de falla (deslizamiento): 14.5 %
- Saturación media del suelo: 53.7 % (± 2.0 %, percentil alto ~57 %)
- Probabilidad de peligro media: 13.6 %
- **Nivel de alerta calculado: BAJO**

### Interpretación
Con base en estos resultados, el riesgo actual se encuentra en nivel **BAJO**, por debajo de tu umbral configurado de alerta (**ALTO**). La precipitación reciente (25.8 mm) ha elevado moderadamente la saturación del suelo, pero no hay indicios de condiciones críticas en este momento.

Recuerda que esto es una herramienta de apoyo a la decisión basada en simulación estocástica, no una predicción determinística. Las condiciones pueden cambiar si continúan lluvias intensas en las próximas horas.

No se activó ningún reporte de voz, ya que el nivel actual no supera el umbral configurado. ¿Quieres que te envíe un resumen por voz de todas formas, o que programe el próximo chequeo según tu frecuencia habitual (cada 6 horas)?",14.5000|2.0000|57.0000|13.6000,fidelity,,,,,,,,,,
